665 , 2.85751 ,  30436.2 , 8
666 , 0.367135 ,  10786.9 , 0
667 , 0.285586 ,  10143.4 , 0
668 , 0.234418 ,  9739.7 , 6
669 , 0.176645 ,  9283.86 , 72
670 , 5.95087 ,  54843.1 , 0
671 , 0.319943 ,  10414.5 , 0
672 , 0.226561 ,  9677.71 , 1
673 , 0.816094 ,  14329.2 , 9
674 , 0.186199 ,  9359.25 , 61
675 , 0.171004 ,  9239.36 , 10
676 , 0.266532 ,  9993.08 , 7
677 , 0.254267 ,  9896.31 , 84
678 , 0.199575 ,  9464.79 , 16
679 , 0.197494 ,  9448.36 , 78
680 , 0.166207 ,  9201.5 , 89
681 , 3.08953 ,  32266.9 , 2
682 , 0.173304 ,  9257.5 , 61
683 , 0.183433 ,  9337.42 , 74
684 , 0.201444 ,  9479.53 , 64
685 , 0.120239 ,  8838.81 , 63
686 , 5.7109 ,  52949.8 , 0
687 , 0.330347 ,  10496.6 , 2
688 , 0.132833 ,  8938.18 , 69
689 , 0.274191 ,  10053.5 , 0
690 , 0.183285 ,  9336.25 , 68
691 , 0.144276 ,  9028.47 , 68
692 , 0.338162 ,  10558.3 , 0
693 , 0.363423 ,  10757.6 , 0
694 , 0.204134 ,  9500.76 , 70
695 , 0.15653 ,  9125.16 , 15
696 , 0.128265 ,  8902.14 , 72
697 , 0.198648 ,  9457.47 , 69
698 , 0.0944205 ,  8635.11 , 13
699 , 0.0362197 ,  8175.89 , 71
700 , 0.093282 ,  8626.12 , 67
701 , 0.14544 ,  9037.66 , 61
702 , 3.20696 ,  33193.4 , 0
703 , 0.141856 ,  9009.37 , 70
704 , 6.03422 ,  55500.8 , 0
705 , 0.211557 ,  9559.33 , 8
706 , 0.212008 ,  9562.88 , 87
707 , 5.33709 ,  50000.4 , 0
708 , 0.334532 ,  10529.6 , 0
709 , 0.105429 ,  8721.96 , 1
710 , 1.61434 ,  20627.4 , 1
711 , 0.36345 ,  10757.8 , 0
712 , 0.13506 ,  8955.75 , 77
713 , 0.112097 ,  8774.57 , 59
714 , 0.159973 ,  9152.32 , 65
715 , 0.0929865 ,  8623.79 , 68
716 , 0.110921 ,  8765.3 , 62
717 , 0.129179 ,  8909.35 , 67
718 , 0.219318 ,  9620.56 , 14
719 , 0.231387 ,  9715.78 , 77
720 , 0.119174 ,  8830.41 , 14
721 , 0.22882 ,  9695.53 , 2
722 , 0.183909 ,  9341.18 , 69
723 , 0.221334 ,  9636.47 , 1
724 , 0.159187 ,  9146.12 , 69
725 , 1.60227 ,  20532.2 , 1
726 , 0.264925 ,  9980.4 , 67
727 , 0.271156 ,  10029.6 , 1
728 , 1.94158 ,  23209.4 , 0
729 , 1.5882 ,  20421.2 , 1
730 , 0.13068 ,  8921.2 , 60
731 , 0.278349 ,  10086.3 , 1
732 , 5.98949 ,  55147.9 , 0
733 , 0.177947 ,  9294.14 , 74
734 , 0.203167 ,  9493.12 , 12
735 , 0.201128 ,  9477.04 , 13
736 , 0.249198 ,  9856.32 , 9
737 , 0.0790096 ,  8513.51 , 66
738 , 0.221583 ,  9638.43 , 79
739 , 0.28105 ,  10107.6 , 1
740 , 0.0911917 ,  8609.63 , 67
741 , 0.20412 ,  9500.65 , 2
742 , 0.247144 ,  9840.11 , 86
743 , 0.195971 ,  9436.35 , 74
744 , 0.216948 ,  9601.86 , 76
745 , 0.316826 ,  10389.9 , 1
746 , 3.63322 ,  36556.6 , 0
747 , 2.60809 ,  28468.3 , 1
748 , 0.203328 ,  9494.4 , 55
749 , 0.14649 ,  9045.94 , 54
750 , 0.160069 ,  9153.08 , 66
751 , 0.217674 ,  9607.59 , 2
752 , 0.240878 ,  9790.67 , 64
753 , 4.66654 ,  44709.7 , 0
754 , 3.38563 ,  34603.1 , 1
755 , 0.2868 ,  10153 , 0
756 , 0.217577 ,  9606.82 , 55
757 , 0.178394 ,  9297.67 , 71
758 , 0.3552 ,  10692.7 , 1
759 , 0.146574 ,  9046.61 , 14
760 , 0.127664 ,  8897.4 , 72
761 , 0.160226 ,  9154.32 , 11
762 , 4.68838 ,  44882 , 1
763 , 0.278353 ,  10086.4 , 1
764 , 0.453268 ,  11466.5 , 0
765 , 6.11961 ,  56174.5 , 0
766 , 0.144907 ,  9033.45 , 15
767 , 0.100779 ,  8685.28 , 68
768 , 0.291868 ,  10193 , 2
769 , 0.173792 ,  9261.35 , 13
770 , 0.144639 ,  9031.33 , 71
771 , 0.156025 ,  9121.17 , 69
772 , 0.294543 ,  10214.1 , 68
773 , 0.222943 ,  9649.16 , 2
774 , 0.202822 ,  9490.41 , 69
775 , 0.151604 ,  9086.29 , 59
776 , 0.20495 ,  9507.19 , 69
777 , 0.256043 ,  9910.32 , 63
778 , 0.158316 ,  9139.25 , 55
779 , 0.468962 ,  11590.3 , 0
780 , 6.31361 ,  57705.2 , 0
781 , 0.158301 ,  9139.13 , 69
782 , 0.282802 ,  10121.5 , 67
783 , 2.77079 ,  29752 , 3
784 , 0.216389 ,  9597.45 , 74
785 , 0.287762 ,  10160.6 , 0
786 , 1.93042 ,  23121.3 , 17
787 , 0.223459 ,  9653.23 , 55
788 , 0.182986 ,  9333.9 , 1
789 , 0.25979 ,  9939.89 , 2
790 , 0.192693 ,  9410.49 , 83
791 , 0.103261 ,  8704.85 , 61
792 , 0.0618811 ,  8378.37 , 84
793 , 0.14767 ,  9055.25 , 71
794 , 5.91022 ,  54522.4 , 0
795 , 0.330441 ,  10497.3 , 1
796 , 0.142265 ,  9012.6 , 61
797 , 6.0182 ,  55374.4 , 0
798 , 0.179567 ,  9306.92 , 12
799 , 0.103139 ,  8703.9 , 66
800 , 6.56244 ,  59668.5 , 0
801 , 0.2959 ,  10224.8 , 1
802 , 0.308504 ,  10324.2 , 1
803 , 2.22144 ,  25417.6 , 0
804 , 0.327036 ,  10470.5 , 1
805 , 0.185116 ,  9350.7 , 78
806 , 0.134517 ,  8951.47 , 54
807 , 0.229778 ,  9703.09 , 59
808 , 0.312178 ,  10353.2 , 0
809 , 0.18724 ,  9367.46 , 83
810 , 0.621662 ,  12795.1 , 0
811 , 0.221684 ,  9639.23 , 59
812 , 0.108243 ,  8744.17 , 67
813 , 2.61098 ,  28491 , 0
814 , 0.140078 ,  8995.35 , 74
815 , 0.127953 ,  8899.68 , 57
816 , 0.205948 ,  9515.07 , 77
817 , 0.218342 ,  9612.86 , 73
818 , 0.161316 ,  9162.92 , 65
819 , 0.206951 ,  9522.98 , 57
820 , 5.98161 ,  55085.7 , 0
821 , 0.328704 ,  10483.6 , 1
822 , 0.18068 ,  9315.7 , 60
823 , 0.151194 ,  9083.05 , 61
824 , 4.13654 ,  40527.9 , 0
825 , 0.112464 ,  8777.47 , 52
826 , 0.397022 ,  11022.7 , 0
827 , 5.63289 ,  52334.3 , 1
828 , 0.272443 ,  10039.7 , 63
829 , 0.0981397 ,  8664.45 , 19
830 , 0.34147 ,  10584.4 , 1
831 , 0.162062 ,  9168.8 , 52
832 , 0.334421 ,  10528.7 , 0
833 , 0.164852 ,  9190.82 , 57
834 , 0.222144 ,  9642.85 , 66
835 , 0.203459 ,  9495.43 , 63
836 , 0.152923 ,  9096.69 , 54
837 , 0.201109 ,  9476.89 , 74
838 , 0.120902 ,  8844.05 , 67
839 , 0.220277 ,  9628.13 , 78
840 , 3.51708 ,  35640.3 , 1
841 , 0.160833 ,  9159.11 , 59
842 , 3.26878 ,  33681.2 , 0
843 , 0.14047 ,  8998.44 , 73
844 , 0.0994281 ,  8674.62 , 55
845 , 0.20069 ,  9473.58 , 73
846 , 1.44573 ,  19297.1 , 6
847 , 0.232002 ,  9720.64 , 0
848 , 0.163745 ,  9182.08 , 59
849 , 0.253796 ,  9892.6 , 72
850 , 0.686954 ,  13310.3 , 5
851 , 0.130693 ,  8921.3 , 61
852 , 0.254657 ,  9899.39 , 72
853 , 0.199991 ,  9468.07 , 76
854 , 2.44438 ,  27176.6 , 0
855 , 0.217222 ,  9604.03 , 13
856 , 0.246088 ,  9831.78 , 1
857 , 0.288248 ,  10164.4 , 1
858 , 5.87366 ,  54234 , 0
859 , 0.159123 ,  9145.61 , 73
860 , 0.199227 ,  9462.04 , 66
861 , 5.82202 ,  53826.5 , 0
862 , 1.21035 ,  17439.9 , 0
863 , 0.168987 ,  9223.45 , 61
864 , 0.330456 ,  10497.5 , 1
865 , 0.122988 ,  8860.5 , 60
866 , 4.14721 ,  40612.1 , 1
867 , 0.168488 ,  9219.5 , 8
868 , 0.190319 ,  9391.76 , 69
869 , 0.187707 ,  9371.15 , 63
870 , 0.337394 ,  10552.2 , 0
871 , 0.328609 ,  10482.9 , 0
872 , 0.249142 ,  9855.88 , 66
873 , 0.306455 ,  10308.1 , 0
874 , 0.17917 ,  9303.79 , 62
875 , 0.106614 ,  8731.32 , 77
876 , 0.32083 ,  10421.5 , 1
877 , 0.150981 ,  9081.37 , 65
878 , 0.154824 ,  9111.7 , 14
879 , 0.193716 ,  9418.56 , 7
880 , 5.39506 ,  50457.8 , 0
881 , 0.246385 ,  9834.12 , 68
882 , 0.206749 ,  9521.39 , 7
883 , 0.166169 ,  9201.21 , 68
884 , 0.129113 ,  8908.83 , 66
885 , 3.24538 ,  33496.6 , 1
886 , 2.68812 ,  29099.7 , 4
887 , 0.126518 ,  8888.36 , 78
888 , 0.287144 ,  10155.7 , 73
889 , 0.237051 ,  9760.48 , 55
890 , 0.260212 ,  9943.22 , 4
891 , 0.135742 ,  8961.13 , 71
892 , 2.63408 ,  28673.3 , 0
893 , 0.349421 ,  10647.1 , 3
894 , 0.211592 ,  9559.6 , 13
895 , 0.144271 ,  9028.43 , 63
896 , 0.177401 ,  9289.83 , 57
897 , 0.126741 ,  8890.12 , 61
898 , 0.234116 ,  9737.32 , 56
899 , 0.134268 ,  8949.51 , 64
900 , 0.144268 ,  9028.41 , 57
901 , 0.210679 ,  9552.4 , 1
902 , 0.140899 ,  9001.82 , 71
903 , 1.32158 ,  18317.6 , 10
904 , 0.146554 ,  9046.44 , 63
905 , 3.34514 ,  34283.7 , 1
906 , 0.142108 ,  9011.36 , 64
907 , 0.195311 ,  9431.15 , 15
908 , 0.0773137 ,  8500.13 , 12
909 , 0.255396 ,  9905.22 , 1
910 , 2.70806 ,  29257.1 , 6
911 , 0.123086 ,  8861.28 , 62
912 , 0.149777 ,  9071.87 , 79
913 , 0.284662 ,  10136.1 , 0
914 , 0.10277 ,  8700.98 , 63
915 , 0.305638 ,  10301.6 , 1
916 , 0.269766 ,  10018.6 , 12
917 , 0.136003 ,  8963.2 , 66
918 , 0.114336 ,  8792.24 , 65
919 , 0.288571 ,  10167 , 0
920 , 0.877044 ,  14810.1 , 0
921 , 0.268775 ,  10010.8 , 1
922 , 0.0657189 ,  8408.65 , 68
923 , 0.259383 ,  9936.68 , 58
924 , 0.266076 ,  9989.49 , 64
925 , 0.22419 ,  9659 , 78
926 , 0.253774 ,  9892.42 , 1
927 , 0.293903 ,  10209 , 1
928 , 0.0747141 ,  8479.62 , 57
929 , 4.30015 ,  41818.8 , 0
930 , 6.01806 ,  55373.3 , 0
931 , 0.14675 ,  9047.99 , 80
932 , 0.181882 ,  9325.18 , 14
933 , 2.19183 ,  25183.9 , 2
934 , 0.289147 ,  10171.5 , 11
935 , 0.198664 ,  9457.6 , 77
936 , 0.210208 ,  9548.68 , 71
937 , 2.20192 ,  25263.6 , 0
938 , 0.25066 ,  9867.85 , 2
939 , 0.146782 ,  9048.24 , 57
940 , 0.130402 ,  8919 , 65
941 , 0.308443 ,  10323.8 , 0
942 , 0.247265 ,  9841.07 , 70
943 , 0.202138 ,  9485.01 , 55
944 , 0.19142 ,  9400.45 , 78
945 , 0.199122 ,  9461.21 , 87
946 , 1.88398 ,  22755 , 14
947 , 0.211486 ,  9558.77 , 9
948 , 0.283884 ,  10130 , 58
949 , 0.15406 ,  9105.66 , 74
950 , 0.219821 ,  9624.53 , 71
951 , 0.342557 ,  10592.9 , 2
952 , 0.294826 ,  10216.3 , 0
953 , 0.271896 ,  10035.4 , 0
954 , 0.179353 ,  9305.23 , 65
955 , 0.128386 ,  8903.1 , 63
956 , 0.246022 ,  9831.26 , 10
957 , 0.172236 ,  9249.08 , 75
958 , 5.85159 ,  54059.8 , 0
959 , 0.222423 ,  9645.06 , 12
960 , 0.118251 ,  8823.13 , 79
961 , 5.57112 ,  51846.9 , 0
962 , 0.177056 ,  9287.1 , 75
963 , 0.282299 ,  10117.5 , 0
964 , 0.234004 ,  9736.43 , 1
965 , 2.69528 ,  29156.2 , 0
966 , 0.128897 ,  8907.13 , 65
967 , 0.189141 ,  9382.46 , 70
968 , 0.404162 ,  11079 , 1
969 , 2.56423 ,  28122.2 , 14
970 , 0.136272 ,  8965.32 , 57
971 , 0.284428 ,  10134.3 , 1
972 , 0.253001 ,  9886.33 , 11
973 , 0.148675 ,  9063.18 , 73
974 , 0.266372 ,  9991.82 , 9
975 , 0.168964 ,  9223.27 , 0
976 , 2.88708 ,  30669.5 , 2
977 , 0.325174 ,  10455.8 , 2
978 , 0.314326 ,  10370.2 , 1
979 , 0.0666037 ,  8415.63 , 65
980 , 0.120456 ,  8840.53 , 70
981 , 0.135533 ,  8959.48 , 59
982 , 0.275202 ,  10061.5 , 0
983 , 0.364425 ,  10765.5 , 3
984 , 1.89884 ,  22872.2 , 4
985 , 3.07554 ,  32156.5 , 14
986 , 0.237732 ,  9765.85 , 82
987 , 2.62745 ,  28621 , 1
988 , 0.136636 ,  8968.19 , 74
989 , 4.6879 ,  44878.2 , 0
990 , 1.29031 ,  18070.8 , 1
991 , 0.234351 ,  9739.17 , 82
992 , 0.180975 ,  9318.03 , 57
993 , 0.15359 ,  9101.96 , 58
994 , 0.15515 ,  9114.27 , 72
995 , 0.582034 ,  12482.4 , 17
996 , 0.191889 ,  9404.14 , 69
997 , 0.170456 ,  9235.03 , 62
998 , 0.157908 ,  9136.03 , 81
999 , 0.0773137 ,  8500.13 , 12
1000 , 0.129776 ,  8914.06 , 78
1001 , 0.274851 ,  10058.7 , 1
1002 , 0.12507 ,  8876.93 , 69
1003 , 0.150476 ,  9077.39 , 83
1004 , 0.228912 ,  9696.26 , 64
1005 , 0.203922 ,  9499.09 , 13
1006 , 0.180094 ,  9311.08 , 73
1007 , 0.106969 ,  8734.12 , 73
1008 , 0.278768 ,  10089.6 , 1
1009 , 5.97122 ,  55003.7 , 0
1010 , 0.198549 ,  9456.69 , 79
1011 , 5.4551 ,  50931.5 , 0
1012 , 5.68717 ,  52762.5 , 0
1013 , 0.185061 ,  9350.27 , 56
1014 , 0.253422 ,  9889.64 , 66
1015 , 0.296264 ,  10227.7 , 1
1016 , 4.02608 ,  39656.3 , 3
1017 , 0.389894 ,  10966.4 , 0
1018 , 0.366451 ,  10781.5 , 1
1019 , 5.99887 ,  55221.9 , 0
1020 , 0.169134 ,  9224.6 , 70
1021 , 0.360917 ,  10737.8 , 0
1022 , 0.157011 ,  9128.95 , 77
1023 , 0.176257 ,  9280.81 , 48
1024 , 5.99715 ,  55208.4 , 0
1025 , 0.138657 ,  8984.13 , 74
1026 , 0.914311 ,  15104.1 , 13
1027 , 0.237177 ,  9761.47 , 49
1028 , 0.221238 ,  9635.71 , 61
1029 , 3.9563 ,  39105.8 , 0
1030 , 0.279225 ,  10093.2 , 0
1031 , 0.389686 ,  10964.8 , 0
1032 , 0.133372 ,  8942.44 , 79
1033 , 0.182449 ,  9329.66 , 66
1034 , 0.223209 ,  9651.26 , 12
1035 , 0.145421 ,  9037.51 , 17
1036 , 0.202687 ,  9489.34 , 63
1037 , 0.165571 ,  9196.49 , 61
1038 , 0.204438 ,  9503.16 , 73
1039 , 0.123208 ,  8862.24 , 56
1040 , 0.255693 ,  9907.56 , 53
1041 , 3.7101 ,  37163.3 , 6
1042 , 0.40173 ,  11059.8 , 1
1043 , 0.245365 ,  9826.07 , 11
1044 , 0.185547 ,  9354.11 , 57
1045 , 0.197291 ,  9446.76 , 57
1046 , 0.192082 ,  9405.67 , 75
1047 , 0.181018 ,  9318.37 , 78
1048 , 0.133996 ,  8947.36 , 71
1049 , 0.182783 ,  9332.3 , 76
1050 , 0.214715 ,  9584.24 , 64
1051 , 0.012338 ,  7987.46 , 19
1052 , 0.102028 ,  8695.13 , 79
1053 , 0.229203 ,  9698.56 , 67
1054 , 0.207289 ,  9525.65 , 67
1055 , 0.0262159 ,  8096.96 , 70
1056 , 0.323103 ,  10439.4 , 1
1057 , 0.293644 ,  10207 , 67
1058 , 0.336988 ,  10549 , 0
1059 , 0.264012 ,  9973.2 , 0
1060 , 0.159966 ,  9152.27 , 68
1061 , 0.19345 ,  9416.46 , 71
1062 , 0.193119 ,  9413.85 , 10
1063 , 0.194589 ,  9425.45 , 69
1064 , 4.41314 ,  42710.3 , 0
1065 , 0.295193 ,  10219.2 , 0
1066 , 0.144356 ,  9029.1 , 73
1067 , 0.211922 ,  9562.2 , 74
1068 , 0.217918 ,  9609.51 , 65
1069 , 0.135383 ,  8958.3 , 69
1070 , 0.20404 ,  9500.01 , 71
1071 , 0.103602 ,  8707.55 , 63
1072 , 0.18991 ,  9388.53 , 75
1073 , 0.292792 ,  10200.3 , 70
1074 , 2.5633 ,  28114.9 , 0
1075 , 2.57397 ,  28199 , 0
1076 , 0.190884 ,  9396.21 , 10
1077 , 0.374609 ,  10845.8 , 1
1078 , 0.0556661 ,  8329.33 , 64
1079 , 2.06044 ,  24147.3 , 14
1080 , 0.143463 ,  9022.05 , 73
1081 , 0.221437 ,  9637.28 , 89
1082 , 0.164018 ,  9184.24 , 73
1083 , 0.29768 ,  10238.8 , 11
1084 , 0.196665 ,  9441.82 , 59
1085 , 0.0880512 ,  8584.85 , 12
1086 , 0.125219 ,  8878.11 , 75
1087 , 0.15651 ,  9125 , 64
1088 , 0.151011 ,  9081.61 , 67
1089 , 0.186173 ,  9359.05 , 62
1090 , 0.263561 ,  9969.64 , 1
1091 , 0.268193 ,  10006.2 , 1
1092 , 0.0709295 ,  8449.76 , 55
1093 , 0.254021 ,  9894.37 , 80
1094 , 0.234446 ,  9739.92 , 8
1095 , 0.150294 ,  9075.95 , 76
1096 , 0.339914 ,  10572.1 , 3
1097 , 0.22488 ,  9664.45 , 76
1098 , 6.30606 ,  57645.7 , 0
1099 , 0.294043 ,  10210.1 , 1
1100 , 0.0905308 ,  8604.41 , 66
1101 , 0.348855 ,  10642.6 , 0
1102 , 0.280148 ,  10100.5 , 75
1103 , 0.232838 ,  9727.23 , 75
1104 , 0.283095 ,  10123.8 , 4
1105 , 0.20337 ,  9494.73 , 62
1106 , 5.91579 ,  54566.4 , 0
1107 , 4.43948 ,  42918.1 , 19
1108 , 3.74503 ,  37438.9 , 0
1109 , 0.156611 ,  9125.79 , 59
1110 , 0.192749 ,  9410.93 , 66
1111 , 0.328614 ,  10482.9 , 0
1112 , 0.192363 ,  9407.88 , 9
1113 , 5.82109 ,  53819.2 , 0
1114 , 0.89883 ,  14982 , 1
1115 , 0.154554 ,  9109.56 , 59
1116 , 0.181802 ,  9324.55 , 80
1117 , 1.28887 ,  18059.4 , 0
1118 , 0.323526 ,  10442.8 , 1
1119 , 0.127007 ,  8892.22 , 75
1120 , 1.74359 ,  21647.2 , 1
1121 , 0.161234 ,  9162.27 , 60
1122 , 0.285437 ,  10142.2 , 1
1123 , 1.27044 ,  17914.1 , 4
1124 , 0.128506 ,  8904.05 , 67
1125 , 0.183691 ,  9339.46 , 64
1126 , 0.074009 ,  8474.06 , 64
1127 , 0.251447 ,  9874.07 , 1
1128 , 2.93792 ,  31070.6 , 0
1129 , 0.146521 ,  9046.19 , 77
1130 , 0.224398 ,  9660.64 , 9
1131 , 0.138235 ,  8980.81 , 70
1132 , 5.67498 ,  52666.4 , 0
1133 , 4.52094 ,  43560.9 , 0
1134 , 0.155097 ,  9113.85 , 71
1135 , 0.29026 ,  10180.3 , 0
1136 , 0.407614 ,  11106.2 , 0
1137 , 0.149461 ,  9069.38 , 65
1138 , 5.96349 ,  54942.7 , 0
1139 , 0.159132 ,  9145.69 , 66
1140 , 0.323183 ,  10440.1 , 1
1141 , 0.621015 ,  12790 , 1
1142 , 2.6285 ,  28629.3 , 4
1143 , 0.111301 ,  8768.3 , 69
1144 , 0.239222 ,  9777.6 , 1
1145 , 0.231369 ,  9715.65 , 68
1146 , 6.23994 ,  57124 , 0
1147 , 0.146095 ,  9042.82 , 82
1148 , 5.71592 ,  52989.4 , 0
1149 , 0.199888 ,  9467.26 , 72
1150 , 0.253874 ,  9893.22 , 74
1151 , 1.55055 ,  20124.1 , 1
1152 , 0.138475 ,  8982.7 , 71
1153 , 0.170458 ,  9235.05 , 13
1154 , 0.187294 ,  9367.89 , 67
1155 , 0.293238 ,  10203.8 , 0
1156 , 0.169417 ,  9226.83 , 58
1157 , 0.091207 ,  8609.75 , 64
1158 , 0.199616 ,  9465.11 , 60
1159 , 0.152064 ,  9089.92 , 66
1160 , 5.82447 ,  53845.8 , 0
1161 , 0.185871 ,  9356.66 , 72
1162 , 0.182491 ,  9329.99 , 77
1163 , 0.335483 ,  10537.1 , 0
1164 , 0.0965617 ,  8652 , 79
1165 , 0.150394 ,  9076.75 , 7
1166 , 0.174753 ,  9268.93 , 17
1167 , 4.40829 ,  42672 , 0
1168 , 0.233683 ,  9733.9 , 69
1169 , 0.257795 ,  9924.15 , 3
1170 , 0.28114 ,  10108.3 , 1
1171 , 0.177914 ,  9293.88 , 76
1172 , 5.5373 ,  51580.1 , 0
1173 , 0.13404 ,  8947.71 , 72
1174 , 0.235018 ,  9744.44 , 66
1175 , 0.243888 ,  9814.42 , 1
1176 , 0.269881 ,  10019.5 , 2
1177 , 0.30354 ,  10285.1 , 1
1178 , 0.18272 ,  9331.8 , 72
1179 , 0.21031 ,  9549.48 , 63
1180 , 0.116375 ,  8808.33 , 63
1181 , 0.308486 ,  10324.1 , 1
1182 , 0.323998 ,  10446.5 , 0
1183 , 0.296154 ,  10226.8 , 0
1184 , 5.9555 ,  54879.7 , 0
1185 , 0.29672 ,  10231.3 , 0
1186 , 0.82385 ,  14390.4 , 0
1187 , 0.137299 ,  8973.42 , 71
1188 , 0.274717 ,  10057.7 , 1
1189 , 0.338654 ,  10562.1 , 3
1190 , 0.107533 ,  8738.56 , 12
1191 , 0.432759 ,  11304.6 , 3
1192 , 0.379937 ,  10887.9 , 0
1193 , 0.167972 ,  9215.43 , 81
1194 , 0.125383 ,  8879.4 , 66
1195 , 0.241185 ,  9793.1 , 74
1196 , 3.11948 ,  32503.2 , 0
1197 , 0.281782 ,  10113.4 , 9
1198 , 0.234853 ,  9743.14 , 2
1199 , 0.15085 ,  9080.34 , 71
1200 , 5.50694 ,  51340.5 , 0
1201 , 5.15099 ,  48532 , 1
1202 , 0.171314 ,  9241.81 , 66
1203 , 5.97099 ,  55002 , 1
1204 , 0.250506 ,  9866.64 , 54
1205 , 0.299942 ,  10256.7 , 1
1206 , 0.344111 ,  10605.2 , 3
1207 , 0.347276 ,  10630.2 , 1
1208 , 0.212128 ,  9563.83 , 58
1209 , 0.0226138 ,  8068.54 , 70
1210 , 0.146349 ,  9044.83 , 60
1211 , 0.197977 ,  9452.18 , 2
1212 , 0.24309 ,  9808.12 , 76
1213 , 0.156862 ,  9127.78 , 72
1214 , 0.353716 ,  10681 , 1
1215 , 0.180667 ,  9315.6 , 58
1216 , 0.307471 ,  10316.1 , 3
1217 , 0.121289 ,  8847.1 , 56
1218 , 0.173393 ,  9258.21 , 79
1219 , 0.215813 ,  9592.9 , 64
1220 , 0.0918166 ,  8614.56 , 85
1221 , 0.223613 ,  9654.45 , 65
1222 , 0.18746 ,  9369.2 , 74
1223 , 0.137549 ,  8975.4 , 66
1224 , 0.1163 ,  8807.74 , 62
1225 , 0.23118 ,  9714.15 , 63
1226 , 0.196731 ,  9442.35 , 12
1227 , 0.43404 ,  11314.7 , 0
1228 , 0.177936 ,  9294.06 , 75
1229 , 0.641838 ,  12954.3 , 14
1230 , 0.291006 ,  10186.2 , 3
1231 , 0.182603 ,  9330.88 , 1
1232 , 1.58419 ,  20389.6 , 1
1233 , 0.214141 ,  9579.71 , 60
1234 , 0.143196 ,  9019.95 , 80
1235 , 0.23441 ,  9739.64 , 8
1236 , 0.190414 ,  9392.5 , 5
1237 , 1.66607 ,  21035.6 , 13
1238 , 0.302206 ,  10274.6 , 1
1239 , 4.80244 ,  45781.9 , 13
1240 , 0.323399 ,  10441.8 , 0
1241 , 0.177758 ,  9292.65 , 66
1242 , 0.143954 ,  9025.93 , 77
1243 , 0.249445 ,  9858.27 , 79
1244 , 0.134707 ,  8952.97 , 65
1245 , 4.14833 ,  40620.9 , 1
1246 , 0.173662 ,  9260.33 , 83
1247 , 0.123217 ,  8862.31 , 64
1248 , 0.205505 ,  9511.57 , 71
1249 , 0.249831 ,  9861.31 , 1
1250 , 0.152859 ,  9096.19 , 69
1251 , 5.33502 ,  49984 , 0
1252 , 0.210265 ,  9549.13 , 64
1253 , 0.173422 ,  9258.43 , 76
1254 , 0.245848 ,  9829.89 , 2
1255 , 0.194613 ,  9425.63 , 16
1256 , 0.175539 ,  9275.14 , 11
1257 , 1.49286 ,  19669 , 0
1258 , 0.179989 ,  9310.25 , 61
1259 , 0.170817 ,  9237.88 , 71
1260 , 5.66844 ,  52614.8 , 0
1261 , 5.11824 ,  48273.6 , 1
1262 , 0.333773 ,  10523.6 , 0
1263 , 0.174495 ,  9266.9 , 75
1264 , 0.338142 ,  10558.1 , 1
1265 , 0.198579 ,  9456.93 , 77
1266 , 0.144019 ,  9026.44 , 66
1267 , 0.18015 ,  9311.52 , 62
1268 , 0.251573 ,  9875.05 , 1
1269 , 0.431996 ,  11298.6 , 0
1270 , 0.187317 ,  9368.07 , 71
1271 , 0.285214 ,  10140.5 , 67
1272 , 6.25135 ,  57214 , 0
1273 , 0.146535 ,  9046.29 , 69
1274 , 0.183409 ,  9337.23 , 66
1275 , 0.253755 ,  9892.27 , 1
1276 , 0.0991732 ,  8672.6 , 61
1277 , 0.35251 ,  10671.5 , 0
1278 , 2.02098 ,  23835.9 , 0
1279 , 0.184235 ,  9343.76 , 61
1280 , 0.260295 ,  9943.87 , 0
1281 , 0.215105 ,  9587.32 , 1
1282 , 0.167435 ,  9211.2 , 69
1283 , 0.175983 ,  9278.64 , 15
1284 , 6.0505 ,  55629.3 , 0
1285 , 0.382064 ,  10904.6 , 0
1286 , 0.200322 ,  9470.68 , 70
1287 , 0.150492 ,  9077.51 , 59
1288 , 0.4625 ,  11539.3 , 0
1289 , 0.290066 ,  10178.8 , 0
1290 , 0.205346 ,  9510.32 , 11
1291 , 2.02884 ,  23897.9 , 0
1292 , 3.03426 ,  31830.8 , 26
1293 , 5.80464 ,  53689.4 , 0
1294 , 0.139064 ,  8987.35 , 69
1295 , 0.151469 ,  9085.22 , 58
1296 , 5.93386 ,  54709 , 0
1297 , 3.08501 ,  32231.2 , 14
1298 , 0.312486 ,  10355.7 , 1
1299 , 0.198193 ,  9453.88 , 82
1300 , 3.18543 ,  33023.6 , 0
1301 , 0.709531 ,  13488.4 , 13
1302 , 0.275379 ,  10062.9 , 0
1303 , 0.224115 ,  9658.41 , 11
1304 , 0.131778 ,  8929.86 , 66
1305 , 0.170458 ,  9235.05 , 13
1306 , 2.35099 ,  26439.7 , 18
1307 , 5.7523 ,  53276.4 , 0
1308 , 5.59733 ,  52053.7 , 0
1309 , 0.316809 ,  10389.8 , 0
1310 , 0.354774 ,  10689.3 , 3
1311 , 0.291344 ,  10188.9 , 80
1312 , 0.333977 ,  10525.2 , 0
1313 , 0.169407 ,  9226.75 , 64
1314 , 0.144127 ,  9027.29 , 73
1315 , 6.15789 ,  56476.6 , 0
1316 , 0.356128 ,  10700 , 3
1317 , 0.250125 ,  9863.63 , 72
